,公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,行政區,區域,品牌
7581,23060248,全家便利商店股份有限公司,43101507,嘉義縣第一O四分公司,嘉義縣梅山鄉梅東村公園路338號、340號1樓,1,嘉義縣,南,全家
7582,23060248,全家便利商店股份有限公司,43111110,新北市第八六六分公司,新北市中和區連城路521之1號、之2號1樓,1,新北市,北,全家
7583,23060248,全家便利商店股份有限公司,43111147,桃園市第三八O分公司,桃園市中壢區龍岡里龍岡路3段616號、618號,1,桃園市,北,全家
7584,23060248,全家便利商店股份有限公司,43124902,高雄市第三二九分公司,高雄市三民區鼎泰里明賢街38號1樓及地下室,1,高雄市,南,全家
7585,23060248,全家便利商店股份有限公司,43127909,新北市第八六八分公司,新北市土城區金城里金城路3段10號、12號1樓,1,新北市,北,全家
7586,23060248,全家便利商店股份有限公司,43138238,新北市第八六七分公司,新北市三重區中山里大同北路6號1樓,1,新北市,北,全家
7587,23060248,全家便利商店股份有限公司,43141873,台中市第五六九分公司,臺中市烏日區三和里高鐵路1段70號1樓,1,臺中市,中,全家
7588,23060248,全家便利商店股份有限公司,43142606,高雄市第三三O分公司,高雄市前鎮區明正里中山四路100號2樓,1,高雄市,南,全家
7589,23060248,全家便利商店股份有限公司,43143083,高雄市第三三一分公司,高雄市六龜區義寶里光復路109號,1,高雄市,南,全家
7590,23060248,全家便利商店股份有限公司,43151371,新北市第八七O分公司,新北市樹林區柑園里柑園街1段302、304號1樓,1,新北市,北,全家
7591,23060248,全家便利商店股份有限公司,43152049,新北市第八七一分公司,新北市板橋區莊敬里莊敬路220巷1號1樓,1,新北市,北,全家
7592,23060248,全家便利商店股份有限公司,43160548,新北市第八六九分公司,新北市新莊區龍鳳里中正路895-26、895-27、895-28號1樓,1,新北市,北,全家
7593,23060248,全家便利商店股份有限公司,43162601,花蓮縣第一O四分公司,花蓮縣光復鄉大華村中山路2段223號,1,花蓮縣,東,全家
7594,23060248,全家便利商店股份有限公司,43162709,苗栗縣第一O九分公司,苗栗縣通霄鎮通東里忠孝路8-1號,1,苗栗縣,中,全家
7595,23060248,全家便利商店股份有限公司,43167417,台南市第二二八分公司,臺南市中西區仙草里五妃街270號1樓,1,臺南市,南,全家
7596,23060248,全家便利商店股份有限公司,43167704,新北市第八七二分公司,新北市板橋區江翠里文化路2段259、261號1樓,1,新北市,北,全家
7597,23060248,全家便利商店股份有限公司,43172404,台中市第五七O分公司,臺中市南屯區大業里大墩路514號1樓、大墩十一街186號1樓,1,臺中市,中,全家
7598,23060248,全家便利商店股份有限公司,43174108,台北市第五六七分公司,臺北市萬華區萬壽里漢口街2段22號、漢口街2段20巷2號,1,臺北市,北,全家
7599,23060248,全家便利商店股份有限公司,43183009,屏東縣第一一O分公司,屏東縣高樹鄉高樹村南興路141-5號,1,屏東縣,南,全家
7600,23060248,全家便利商店股份有限公司,43225704,台北市第五七四分公司,臺北市士林區陽明里格致路53號1樓,1,臺北市,北,全家
7601,23060248,全家便利商店股份有限公司,43230306,台北市第五七一分公司,臺北市內湖區湖元里瑞光路66巷40號,1,臺北市,北,全家
7602,23060248,全家便利商店股份有限公司,43242725,高雄市第三三四分公司,高雄市小港區桂林里桂陽路210號,1,高雄市,南,全家
7603,23060248,全家便利商店股份有限公司,43243013,高雄市第三三三分公司,高雄市小港區鳳林里鳳林路99號1樓,1,高雄市,南,全家
7604,23060248,全家便利商店股份有限公司,43243610,台中市第五七五分公司,臺中市潭子區福仁里圓通南路143號及復興路1段237號、239號1樓,1,臺中市,中,全家
7605,23060248,全家便利商店股份有限公司,43243885,嘉義縣第一O五分公司,嘉義縣大林鎮吉林里中山路26號、28號1樓,1,嘉義縣,南,全家
7606,23060248,全家便利商店股份有限公司,43250267,桃園市第三八二分公司,桃園市龜山區大同里大同路232號、234號1樓,1,桃園市,北,全家
7607,23060248,全家便利商店股份有限公司,43264305,新北市第八七七分公司,新北市中和區積穗里新生街6號、8號及16巷6弄4號1樓,1,新北市,北,全家
7608,23060248,全家便利商店股份有限公司,43268604,桃園市第三八三分公司,桃園市中壢區普仁里弘揚路29號、31號、33號,1,桃園市,北,全家
7609,23060248,全家便利商店股份有限公司,43273472,台北市第五七六分公司,臺北市內湖區清自里成功路4段143號,1,臺北市,北,全家
7610,23060248,全家便利商店股份有限公司,43275470,台中市第五七六分公司,臺中市北區新北一中街129號,1,臺中市,中,全家
7611,23060248,全家便利商店股份有限公司,51007250,桃園市第三八四分公司,桃園市大園區橫峰村領航北路4段352號、356號1樓,1,桃園市,北,全家
7612,23060248,全家便利商店股份有限公司,51008595,台中市第五七四分公司,臺中市東區東門里東門路118號、東福路72號,1,臺中市,中,全家
7613,23060248,全家便利商店股份有限公司,51010826,苗栗縣第一一O分公司,苗栗縣竹南鎮天文里龍山路2段2號1樓,1,苗栗縣,中,全家
7614,23060248,全家便利商店股份有限公司,51010924,新北市第八七九分公司,新北市深坑區萬順里北深路3段239號、241號,1,新北市,北,全家
7615,23060248,全家便利商店股份有限公司,51011389,基隆市第一一五分公司,基隆市七堵區正明里自治街6號、8號,1,基隆市,北,全家
7616,23060248,全家便利商店股份有限公司,51012063,台中市第五七七分公司,臺中市南屯區文山里忠勇路71-1號,1,臺中市,中,全家
7617,23060248,全家便利商店股份有限公司,51012198,台北市第五七五分公司,臺北市大安區永康里信義路2段104號1樓,1,臺北市,北,全家
7618,23060248,全家便利商店股份有限公司,51012269,新北市第八七八分公司,新北市永和區大新里大新街3號、5號1樓,1,新北市,北,全家
7619,23060248,全家便利商店股份有限公司,51012922,台北市第五七七分公司,臺北市文山區景行里景後街95號,1,臺北市,北,全家
7620,23060248,全家便利商店股份有限公司,51018405,台中市第五七八分公司,臺中市西區吉龍里五權五街141號、143號及139巷2號、4號1樓,1,臺中市,中,全家
7621,23060248,全家便利商店股份有限公司,51030203,新竹市第一一三分公司,新竹市東區埔頂里立鵬路101號,1,新竹市,北,全家
7622,23060248,全家便利商店股份有限公司,51062703,台中市第五七九分公司,臺中市北屯區和平里軍福十六路277號,1,臺中市,中,全家
7623,23060248,全家便利商店股份有限公司,51072006,台中市第五八O分公司,臺中市西屯區林厝里福雅路693號1樓,1,臺中市,中,全家
7624,23060248,全家便利商店股份有限公司,51079768,新北市第八八O分公司,新北市蘆洲區永康里長安街301號1樓,1,新北市,北,全家
7625,23060248,全家便利商店股份有限公司,51080028,台中市第五八一分公司,臺中市清水區南社里民和路2段197號、199號,1,臺中市,中,全家
7626,23060248,全家便利商店股份有限公司,51080076,新北市第八八一分公司,新北市三重區光陽里三陽路13巷2號、4號、6號1樓,1,新北市,北,全家
7627,23060248,全家便利商店股份有限公司,51081188,台北市第五七八分公司,臺北市松山區吉祥里南京東路5段180號、182號,1,臺北市,北,全家
7628,23060248,全家便利商店股份有限公司,51084360,新竹市第一一四分公司,新竹市北區客雅里經國路2段549號,1,新竹市,北,全家
7629,23060248,全家便利商店股份有限公司,51103704,桃園市第三八五分公司,桃園市八德區瑞豐里豐田一路2號,1,桃園市,北,全家
7630,23060248,全家便利商店股份有限公司,51155060,屏東縣第一一二分公司,屏東縣屏東市瑞光里安心四橫巷449號,1,屏東縣,南,全家
7631,23060248,全家便利商店股份有限公司,51158186,南投縣第一O六分公司,南投縣埔里鎮合成里西安路3段286號、288號、290號1樓,1,南投縣,中,全家
7632,23060248,全家便利商店股份有限公司,51162034,彰化縣第一一二分公司,彰化縣芳苑鄉博愛村芳漢路王功段535號,1,彰化縣,中,全家
7633,23060248,全家便利商店股份有限公司,51164814,台北市第五八O分公司,臺北市中山區永安里北安路458巷41弄46號、48號1樓,1,臺北市,北,全家
7634,23060248,全家便利商店股份有限公司,51165166,新北市第八八二分公司,新北市新店區仁愛里中正路224號,1,新北市,北,全家
7635,23060248,全家便利商店股份有限公司,51166448,台北市第五八一分公司,臺北市北投區桃源里中央北路3段4號、6號1樓,1,臺北市,北,全家
7636,23060248,全家便利商店股份有限公司,51175404,桃園市第三八七分公司,桃園市龜山區文化里復興一路144號1樓及146巷1號B1樓之2,1,桃園市,北,全家
7637,23060248,全家便利商店股份有限公司,51178704,桃園市第三八六分公司,桃園市觀音區新坡里中山路2段671號1樓、673號1樓及2樓,1,桃園市,北,全家
7638,23060248,全家便利商店股份有限公司,51182209,台北市第五八二分公司,臺北市內湖區紫星里康寧路1段116號1樓及地下室,1,臺北市,北,全家
7639,23060248,全家便利商店股份有限公司,51199807,雲林縣第一一0分公司,雲林縣西螺鎮漢光里平和南路399號1-3樓及401號1樓,1,雲林縣,中,全家
7640,23060248,全家便利商店股份有限公司,51200109,台北市第五八四分公司,臺北市中正區黎明里漢口街1段18號,1,臺北市,北,全家
7641,23060248,全家便利商店股份有限公司,51212105,台北市第五八五分公司,臺北市萬華區福音里康定路97號、99號1樓,1,臺北市,北,全家
7642,23060248,全家便利商店股份有限公司,51213701,台北市第五八三分公司,臺北市內湖區港墘里瑞光路303號,1,臺北市,北,全家
7643,23060248,全家便利商店股份有限公司,51214504,台北市第五八六分公司,臺北市萬華區萬壽里昆明街92-1號1樓,1,臺北市,北,全家
7644,23060248,全家便利商店股份有限公司,51218403,桃園市第三八八分公司,桃園市平鎮區復旦里文化街116號1樓,1,桃園市,北,全家
7645,23060248,全家便利商店股份有限公司,51222309,桃園市第三八九分公司,桃園市桃園區西門里民族路187號、189號,1,桃園市,北,全家
7646,23060248,全家便利商店股份有限公司,51222700,台南市第二二九分公司,臺南市東區裕勝里裕信路383號,1,臺南市,南,全家
7647,23060248,全家便利商店股份有限公司,51230119,新北市第八八三分公司,新北市五股區貿商里登林路76之9號1樓,1,新北市,北,全家
7648,23060248,全家便利商店股份有限公司,51233283,桃園市第三九O分公司,桃園市中壢區龍平里龍東路260號、262號1樓,1,桃園市,北,全家
7649,23060248,全家便利商店股份有限公司,51233312,彰化縣第一一三分公司,彰化縣和美鎮雅溝里鹿和路5段188巷3號,1,彰化縣,中,全家
7650,23060248,全家便利商店股份有限公司,51233734,新北市第八八四分公司,新北市板橋區新翠里英士路54號、56號1樓,1,新北市,北,全家
7651,23060248,全家便利商店股份有限公司,51234229,台東縣第一O五分公司,臺東縣臺東市東海里博愛路486號,1,臺東縣,東,全家
7652,23060248,全家便利商店股份有限公司,51234369,桃園市第三九一分公司,桃園市桃園區經國路899號1樓,1,桃園市,北,全家
7653,23060248,全家便利商店股份有限公司,51236373,高雄市第三三五分公司,高雄市杉林區月眉里清水路45號,1,高雄市,南,全家
7654,23060248,全家便利商店股份有限公司,51236676,台北市第五八七分公司,臺北市萬華區華中里萬大路486巷59弄1號1樓及57號1樓,1,臺北市,北,全家
7655,23060248,全家便利商店股份有限公司,51236795,高雄市第三三六分公司,高雄市三民區本揚里澄和路65號1&2樓,1,高雄市,南,全家
7656,23060248,全家便利商店股份有限公司,51237083,基隆市第一一七分公司,基隆市中正區正船里中船路82號、86號,1,基隆市,北,全家
7657,23060248,全家便利商店股份有限公司,51237909,台北市第五八八分公司,臺北市萬華區興德里富民路91巷8號、10號1樓,1,臺北市,北,全家
7658,23060248,全家便利商店股份有限公司,51237990,基隆市第一一六分公司,基隆市安樂區四維里安和一街124號,1,基隆市,北,全家
7659,23060248,全家便利商店股份有限公司,51238007,台南市第二三0分公司,臺南市善化區坐駕里建國路38號,1,臺南市,南,全家
7660,23060248,全家便利商店股份有限公司,51238301,新北市第八八六分公司,新北市永和區民生里民生路65號1樓,1,新北市,北,全家
7661,23060248,全家便利商店股份有限公司,51238442,新北市第八八五分公司,新北市三重區吉利里中正南路184號1樓,1,新北市,北,全家
7662,23060248,全家便利商店股份有限公司,51267804,台中市第五八二分公司,臺中市豐原區北陽里13鄰豐原大道4段293號,1,臺中市,中,全家
7663,23060248,全家便利商店股份有限公司,51284901,桃園市第三九三分公司,桃園市平鎮區平安里南平路115號、117號、119號1樓,1,桃園市,北,全家
7664,23060248,全家便利商店股份有限公司,51312961,桃園市第三九二分公司,桃園市楊梅區楊梅里楊新路65號、67號、69號1樓,1,桃園市,北,全家
7665,23060248,全家便利商店股份有限公司,51313069,新北市第八八七分公司,新北市新莊區文衡里中正路255號1樓、2樓,1,新北市,北,全家
7666,23060248,全家便利商店股份有限公司,51313498,新北市第八八八分公司,新北市蘆洲區福安里民族路251號、253號1樓,1,新北市,北,全家
7667,23060248,全家便利商店股份有限公司,51314497,桃園市第三九四分公司,桃園市觀音區樹林里建國路172號,1,桃園市,北,全家
7668,23060248,全家便利商店股份有限公司,51316538,台中市第五八三分公司,臺中市沙鹿區鹿寮里成功東街42、44、46號,1,臺中市,中,全家
7669,23060248,全家便利商店股份有限公司,51317115,屏東縣第一一三分公司,屏東縣長治鄉德和村德和路66號,1,屏東縣,南,全家
7670,23060248,全家便利商店股份有限公司,51317207,新北市第八八九分公司,新北市板橋區自強里中正路1巷14號1樓,1,新北市,北,全家
7671,23060248,全家便利商店股份有限公司,51317874,新竹縣第一一八分公司,新竹縣竹北市斗崙里博愛南路9號1樓,1,新竹縣,北,全家
7672,23060248,全家便利商店股份有限公司,51318796,台中市第五八四分公司,臺中市西屯區逢福里福星路601號、601之1號及台中市西屯區慶和街1號,1,臺中市,中,全家
7673,23060248,全家便利商店股份有限公司,51319367,新北市第八九O分公司,新北市樹林區柑園里大雅路287號1樓,1,新北市,北,全家
7674,23060248,全家便利商店股份有限公司,51319628,桃園市第三九五分公司,桃園市龜山區樂善里文青路217號1樓、2樓,1,桃園市,北,全家
7675,23060248,全家便利商店股份有限公司,51319726,高雄市第三三八分公司,高雄市左營區尾南里孔營路25號,1,高雄市,南,全家
7676,23060248,全家便利商店股份有限公司,51320857,台中市第五八五分公司,臺中市南屯區新生里龍富路4段2號1樓,1,臺中市,中,全家
7677,23060248,全家便利商店股份有限公司,51320879,桃園市第三九六分公司,桃園市八德區大慶里廣福路42號1樓,1,桃園市,北,全家
7678,23060248,全家便利商店股份有限公司,51320929,新北市第八九一分公司,新北市板橋區正泰里三民路2段140號1樓,1,新北市,北,全家
7679,23060248,全家便利商店股份有限公司,51321764,屏東縣第一一五分公司,屏東縣內埔鄉老埤村壽比路226號、228號1樓,1,屏東縣,南,全家
7680,23060248,全家便利商店股份有限公司,51322004,新北市第八九二分公司,新北市新店區寶安里文化路17號、19號,1,新北市,北,全家
7681,23060248,全家便利商店股份有限公司,51322052,新北市第八九三分公司,新北市三重區長泰里長興街57號1樓及地下1樓,1,新北市,北,全家
7682,23060248,全家便利商店股份有限公司,51322237,屏東縣第一一四分公司,屏東縣內埔鄉豐田村中正路453號,1,屏東縣,南,全家
7683,23060248,全家便利商店股份有限公司,51323432,新竹縣第一一九分公司,新竹縣竹北市北興里勝利八街1段225號,1,新竹縣,北,全家
7684,23060248,全家便利商店股份有限公司,51323587,台北市第五八九分公司,臺北市萬華區忠德里東園街28巷34號1樓,1,臺北市,北,全家
7685,23060248,全家便利商店股份有限公司,51323849,新北市第八九四分公司,新北市中和區華新街55號、57號1樓,1,新北市,北,全家
7686,23060248,全家便利商店股份有限公司,51324066,新北市第八九五分公司,新北市汐止區保長里保一街39號,1,新北市,北,全家
7687,23060248,全家便利商店股份有限公司,51324137,台南市第二三一分公司,臺南市北區長德里長北街112號,1,臺南市,南,全家
7688,23060248,全家便利商店股份有限公司,51324734,台北市第五九O分公司,臺北市信義區六合里松仁路240巷2號及238號1樓,1,臺北市,北,全家
7689,23060248,全家便利商店股份有限公司,51327275,桃園市第三九七分公司,桃園市八德區瑞豐里興豐路485號,1,桃園市,北,全家
7690,23060248,全家便利商店股份有限公司,51328653,台中市第五八七分公司,臺中市北屯區同榮里中清路2段1250巷176弄31號,1,臺中市,中,全家
7691,23060248,全家便利商店股份有限公司,51329365,台中市第五八六分公司,臺中市烏日區榮泉里健行路177號1樓,1,臺中市,中,全家
7692,23060248,全家便利商店股份有限公司,51329442,新北市第八九六分公司,新北市新莊區福基里化成路738號、740號,1,新北市,北,全家
7693,23060248,全家便利商店股份有限公司,51329668,基隆市第一一八分公司,基隆市信義區義昭里信二路236-2號、236-3號,1,基隆市,北,全家
7694,23060248,全家便利商店股份有限公司,51329674,台北市第五九一分公司,臺北市大同區建泰里太原路81號,1,臺北市,北,全家
7695,23060248,全家便利商店股份有限公司,51337203,新北市第八九七分公司,新北市永和區得和里中正路342號1樓,1,新北市,北,全家
7696,23060248,全家便利商店股份有限公司,51339201,台中市第五八八分公司,臺中市北區新北里一中街253號、255號、257號1樓,1,臺中市,中,全家
7697,23060248,全家便利商店股份有限公司,51341403,高雄市第三三九分公司,高雄市楠梓區清豐里土庫二路152號、156號1樓、2樓,1,高雄市,南,全家
7698,23060248,全家便利商店股份有限公司,51348102,新北市第八九八分公司,新北市板橋區福丘里中山路1段141-2號1樓,1,新北市,北,全家
7699,23060248,全家便利商店股份有限公司,51353006,桃園市第三九八分公司,桃園市楊梅區楊明里新農街606號1樓,1,桃園市,北,全家
7700,23060248,全家便利商店股份有限公司,51353408,桃園市第三九九分公司,桃園市中壢區自信里莊敬路823號、825號、827號,1,桃園市,北,全家
7701,23060248,全家便利商店股份有限公司,51354201,新北市第九OO分公司,新北市土城區平和里金城路3段141號、143號1樓,1,新北市,北,全家
7702,23060248,全家便利商店股份有限公司,51358706,台北市第五九二分公司,臺北市北投區關渡里知行路298號1樓及知行路316巷6弄12號1樓,1,臺北市,北,全家
7703,23060248,全家便利商店股份有限公司,51360604,基隆市第一一九分公司,基隆市安樂區鶯安里麥金路231-1號,1,基隆市,北,全家
7704,23060248,全家便利商店股份有限公司,51369302,苗栗縣第一一一分公司,苗栗縣卓蘭鎮新榮里中正路48號及昭永路35號,1,苗栗縣,中,全家
7705,23060248,全家便利商店股份有限公司,51370407,宜蘭縣第一一O分公司,宜蘭縣礁溪鄉玉石村健康路50號1樓之1,1,宜蘭縣,北,全家
7706,23060248,全家便利商店股份有限公司,51389200,屏東縣第一一六分公司,屏東縣崁頂鄉崁頂村中正路188號,1,屏東縣,南,全家
7707,23060248,全家便利商店股份有限公司,51391509,新北市第八九九分公司,新北市汐止區大同里大同路二段200號,1,新北市,北,全家
7708,23060248,全家便利商店股份有限公司,51398806,台北市第五九三分公司,臺北市中山區中山里中山北路二段75-1號1樓,1,臺北市,北,全家
7709,23060248,全家便利商店股份有限公司,51401106,新竹縣第一二O分公司,新竹縣竹北市竹北里環北路1段113號、115號,1,新竹縣,北,全家
7710,23060248,全家便利商店股份有限公司,51404602,新北市第九O一分公司,新北市新店區五峯里中正路59號、61號,1,新北市,北,全家
7711,23060248,全家便利商店股份有限公司,51404906,台南市第二三二分公司,臺南市永康區東橋里東橋一路246號、250號1樓,1,臺南市,南,全家
7712,23060248,全家便利商店股份有限公司,51412602,台北市第五九四分公司,臺北市大安區全安里安和路2段169號及171巷3號,1,臺北市,北,全家
7713,23060248,全家便利商店股份有限公司,51414708,雲林縣第一一一分公司,雲林縣斗六市忠孝里中華路275號,1,雲林縣,中,全家
7714,23060248,全家便利商店股份有限公司,51422708,高雄市第三四O分公司,高雄市前鎮區仁愛里德昌路141號、145號,1,高雄市,南,全家
7715,23060248,全家便利商店股份有限公司,51439623,澎湖縣第一O二分公司,澎湖縣西嶼鄉外垵村130號,1,澎湖縣,外,全家
7716,23060248,全家便利商店股份有限公司,51440065,嘉義縣第一O六分公司,嘉義縣大林鎮西林里中正路485號,1,嘉義縣,南,全家
7717,23060248,全家便利商店股份有限公司,51440543,台中市第五八九分公司,臺中市大里區金城里塗城路681號,1,臺中市,中,全家
7718,23060248,全家便利商店股份有限公司,51441091,台中市第五九一分公司,臺中市北區錦祥里育樂街37號、39號1樓,1,臺中市,中,全家
7719,23060248,全家便利商店股份有限公司,51441114,桃園市第四OO分公司,桃園市龜山區大湖里忠義路二段626號、628號1樓,1,桃園市,北,全家
7720,23060248,全家便利商店股份有限公司,51441775,台中市第五九O分公司,臺中市北區育德里美德街184號、186號、188號,1,臺中市,中,全家
7721,23060248,全家便利商店股份有限公司,51442330,台北市第五九五分公司,臺北市士林區三玉里忠誠路2段5號1樓,1,臺北市,北,全家
7722,23060248,全家便利商店股份有限公司,51445337,台北市第五九七分公司,臺北市信義區安康里松德路157號、159號,1,臺北市,北,全家
7723,23060248,全家便利商店股份有限公司,51445364,新北市第九O三分公司,新北市八里區舊城里中華路2段468號、470號1樓,1,新北市,北,全家
7724,23060248,全家便利商店股份有限公司,51445553,新北市第九O二分公司,新北市五股區集福里成泰路4段16號、18號1樓,1,新北市,北,全家
7725,23060248,全家便利商店股份有限公司,51445759,高雄市第三四一分公司,高雄市三民區本和里大裕路259號,1,高雄市,南,全家
7726,23060248,全家便利商店股份有限公司,51445998,台北市第五九六分公司,臺北市內湖區紫星里康寧路1段37號1樓,1,臺北市,北,全家
7727,23060248,全家便利商店股份有限公司,51446878,桃園市第四O一分公司,桃園市中壢區龍東里龍東路205號、207號、209號1樓、2樓,1,桃園市,北,全家
7728,23060248,全家便利商店股份有限公司,51447237,新北市第九O四分公司,新北市中和區景文里南華路67號1樓,1,新北市,北,全家
7729,23060248,全家便利商店股份有限公司,51447308,新竹市第一一五分公司,新竹市香山區頂福里中山路640巷170號、172號、176號1樓,1,新竹市,北,全家
7730,23060248,全家便利商店股份有限公司,51447813,台北市第五九八分公司,臺北市大同區建功里南京西路308號、310號1樓,1,臺北市,北,全家
7731,23060248,全家便利商店股份有限公司,51448968,台北市第五九九分公司,臺北市中山區集英里權西路35號1樓,1,臺北市,北,全家
7732,23060248,全家便利商店股份有限公司,51449994,新北市第九O六分公司,新北市板橋區華福里華興街90號,1,新北市,北,全家
7733,23060248,全家便利商店股份有限公司,51450020,新北市第九O五分公司,新北市板橋區長安里長安街331巷94號、96號1樓,1,新北市,北,全家
7734,23060248,全家便利商店股份有限公司,51450154,桃園市第四O二分公司,桃園市中壢區忠福里福州二街457號,1,桃園市,北,全家
7735,23060248,全家便利商店股份有限公司,51450513,新北市第九O七分公司,新北市板橋區廣福里信義路243號1樓,1,新北市,北,全家
7736,23060248,全家便利商店股份有限公司,51451007,雲林縣第一一二分公司,雲林縣斗六市明德里鎮北路349之2號,1,雲林縣,中,全家
7737,23060248,全家便利商店股份有限公司,51462200,台北市第六OO分公司,臺北市松山區三民里民生東路5段159號,1,臺北市,北,全家
7738,23060248,全家便利商店股份有限公司,51463405,台北市第六O一分公司,臺北市北投區石牌里自強街116號1樓,1,臺北市,北,全家
7739,23060248,全家便利商店股份有限公司,51463600,台北市第六O二分公司,臺北市文山區景仁里羅斯福路6段146-1號,1,臺北市,北,全家
7740,23060248,全家便利商店股份有限公司,51464811,新北市第九O八分公司,新北市淡水區民權里民族路56號1樓、2樓,1,新北市,北,全家
7741,23060248,全家便利商店股份有限公司,51464875,台北市第六O三分公司,臺北市內湖區港富里內湖路1段733號1樓,1,臺北市,北,全家
7742,23060248,全家便利商店股份有限公司,51467508,新北市第九O九分公司,新北市三重區福利里中央南路51號1樓及福和街35號1樓,1,新北市,北,全家
7743,23060248,全家便利商店股份有限公司,51493301,高雄市第三四三分公司,高雄市三民區寶安里九如一路530號,1,高雄市,南,全家
7744,23060248,全家便利商店股份有限公司,51497405,高雄市第三四二分公司,高雄市鳳山區一甲里南華路83號,1,高雄市,南,全家
7745,23060248,全家便利商店股份有限公司,51501800,台中市第五九二分公司,臺中市北區新北里尊賢街22-3號1樓,1,臺中市,中,全家
7746,23060248,全家便利商店股份有限公司,51511201,苗栗縣第一一二分公司,苗栗縣頭份市頭份里中正路356號,1,苗栗縣,中,全家
7747,23060248,全家便利商店股份有限公司,51521708,高雄市第三四四分公司,高雄市鼓山區明誠里明華路280號、282號,1,高雄市,南,全家
7748,23060248,全家便利商店股份有限公司,51525351,台中市第五九三分公司,臺中市西屯區潮洋里青海南街157號,1,臺中市,中,全家
7749,23060248,全家便利商店股份有限公司,51526204,新北市第九一O分公司,新北市板橋區純翠里長江路2段120號、122號1樓,1,新北市,北,全家
7750,23060248,全家便利商店股份有限公司,51527870,彰化縣第一一五分公司,彰化縣彰化市下廍里泰和路1段182號、184號1樓,1,彰化縣,中,全家
7751,23060248,全家便利商店股份有限公司,51530208,新北市第九一一分公司,新北市中和區嘉慶里員山路73號、75號1樓,1,新北市,北,全家
7752,23060248,全家便利商店股份有限公司,51530875,台北市第六O四分公司,臺北市萬華區菜園里康定路60號1樓,1,臺北市,北,全家
7753,23060248,全家便利商店股份有限公司,51538601,高雄市第三四五分公司,高雄市楠梓區清豐里創新路86號、88號、90號,1,高雄市,南,全家
7754,23060248,全家便利商店股份有限公司,51539904,桃園市第四O三分公司,桃園市八德區福興里建國路59號、61號1樓,1,桃園市,北,全家
7755,23060248,全家便利商店股份有限公司,51560700,宜蘭縣第一一一分公司,宜蘭縣宜蘭市擺厘里嵐峰路1段110號、112號1樓,1,宜蘭縣,北,全家
7756,23060248,全家便利商店股份有限公司,51566036,新北市第九一二分公司,新北市三重區博愛里頂崁街210巷2號、4號1樓,1,新北市,北,全家
7757,23060248,全家便利商店股份有限公司,51566205,台中市第五九四分公司,臺中市清水區秀水里中清路9段442號,1,臺中市,中,全家
7758,23060248,全家便利商店股份有限公司,51567470,台北市第六O六分公司,臺北市大安區民炤里新生南路1段165巷35號,1,臺北市,北,全家
7759,23060248,全家便利商店股份有限公司,51567823,台北市第六O五分公司,臺北市中正區光復里衡陽路77號1樓,1,臺北市,北,全家
7760,23060248,全家便利商店股份有限公司,51570382,花蓮縣第一O五分公司,花蓮縣吉安鄉仁里村仁里五街48-1號及南埔八街65-1號,1,花蓮縣,東,全家
7761,23060248,全家便利商店股份有限公司,51570720,新北市第九一三分公司,新北市淡水區學府里學府路136巷46號、48號1樓,1,新北市,北,全家
7762,23060248,全家便利商店股份有限公司,51572570,新北市第九一四分公司,新北市五股區成功里新城八路72號、76號、78號,1,新北市,北,全家
7763,23060248,全家便利商店股份有限公司,51574508,台南市第二三三分公司,臺南市永康區塩洲里塩忠街127號,1,臺南市,南,全家
7764,23060248,全家便利商店股份有限公司,51595102,台北市第六O九分公司,臺北市中正區黎明里忠孝西路1段50號1樓,1,臺北市,北,全家
7765,23060248,全家便利商店股份有限公司,51595503,台北市第六O七分公司,臺北市大安區敦安里安和路1段104號,1,臺北市,北,全家
7766,23060248,全家便利商店股份有限公司,51601603,基隆市第一二O分公司,基隆市暖暖區暖西里暖暖街461號、463號1樓,1,基隆市,北,全家
7767,23060248,全家便利商店股份有限公司,51617648,台北市第六一O分公司,臺北市文山區興得里興隆路3段36巷9弄10號,1,臺北市,北,全家
7768,23060248,全家便利商店股份有限公司,51618013,台中市第五九五分公司,臺中市太平區光明里大興路127號,1,臺中市,中,全家
7769,23060248,全家便利商店股份有限公司,51618365,台中市第五九七分公司,臺中市北屯區平德里文心路四段268號,1,臺中市,中,全家
7770,23060248,全家便利商店股份有限公司,51618457,新北市第九一六分公司,新北市板橋區仁翠里四維路293號1樓,1,新北市,北,全家
7771,23060248,全家便利商店股份有限公司,51618695,高雄市第三四六分公司,高雄市鼓山區前峰里逢甲路98號,1,高雄市,南,全家
7772,23060248,全家便利商店股份有限公司,51618858,台中市第五九六分公司,臺中市太平區新高里育賢路348號,1,臺中市,中,全家
7773,23060248,全家便利商店股份有限公司,51618864,新北市第九一五分公司,新北市三重區永煇里大勇街1號、3號1樓及車路頭街34巷4號1樓,1,新北市,北,全家
7774,23060248,全家便利商店股份有限公司,51618885,桃園市第四O四分公司,桃園市桃園區長德里力行路194號1樓,1,桃園市,北,全家
7775,23060248,全家便利商店股份有限公司,51619006,新北市第九一七分公司,新北市五股區成州里西雲路206號、208號1樓,1,新北市,北,全家
7776,23060248,全家便利商店股份有限公司,51619049,台中市第五九八分公司,臺中市大雅區雅楓里神林南路98號、98之1號,1,臺中市,中,全家
